PLACE ID,nama wisata,KATEGORI,Kota,deskripsi,HARGA,long,lat,gambar,rating,path_gambar
340,Museum Tekstil,Wisata Budaya,Jakarta,"Museum cinta Tekstil menempati gedung tua di Jalan K.S. Tubun / Kota Bambu Selatan No. 4 Kecamatan Palmerah, Jakarta Barat\n\nGedungnya sendiri pada mulanya adalah rumah pribadi seorang warga negara Prancis yang dibangun pada abad ke-19. Kemudian dibeli oleh konsul Turki bernama Abdul Azis Almussawi Al Kazimi yang menetap di Indonesia. Selanjutnya tahun 1942 dijual kepada Dr. Karel Christian Cruq.\nPada masa perjuangan kemerdekaan Indonesia, gedung ini menjadi markas Barisan Keamanan Rakyat (BKR) dan tahun 1947 didiami oleh Lie Sion Pin. Pada tahun 1952 dibeli oleh Departemen Sosial dan pada tanggal 25 Oktober 1975 diserahkan kepada Pemda DKI Jakarta yang untuk kemudian pada tanggal 28 Juni 1976 diresmikan penggunaannya oleh Ibu Tien Soeharto sebagai Museum Tekstil.",5000.0,106.8096081,-6.1879634,https://asset.kompas.com/crops/oiEeor_wys_cOCyeaUUWqbzjB-s=/0x39:537x397/1200x800/data/photo/2023/05/16/646396c6d43ac.jpg,4.5,https://asset.kompas.com/crops/oiEeor_wys_cOCyeaUUWqbzjB-s=/0x39:537x397/1200x800/data/photo/2023/05/16/646396c6d43ac.jpg
341,Museum Tengah Kebun,Wisata Budaya,Jakarta,"Museum di Tengah Kebun adalah sebuah museum penyimpanan ± 4.000 koleksi seni dan sejarah Indonesia dan luar negeri yang berlokasi di daerah Kemang, Jakarta Selatan. Museum ini dibangun di tengah kebun seluas 3.500 m2. Museum ini dimiliki secara pribadi oleh Sjahrial Djalil, salah satu tokoh periklanan modern Indonesia dan pendiri biro iklan Ad Force Inc. Pada tahun 2013, museum ini terpilih sebagai Museum Swasta Terbaik di Museum Awards dengan koleksi dari 63 negara dan 26 provinsi di Indonesia.[2] Hal yang membuat museum ini berbeda dari museum lainnya adalah penataan sebanyak 2.414 koleksi yang dipamerkan kepada pengunjung diletakkan tidak beraturan di berbagai sudut ruangan, seperti lantai, tangah taman, toilet, dinding luar rumah, dan lain sebagainya.",0.0,106.824107,-6.267513,https://storage.jakarta-tourism.go.id/public/articles/64c4d952-0d74-4917-b1f8-b0fafec495e4.jpg,4.6,https://storage.jakarta-tourism.go.id/public/articles/64c4d952-0d74-4917-b1f8-b0fafec495e4.jpg
342,Museum Wayang Jakarta,Wisata Budaya,Jakarta,Museum Wayang Jakarta merupakan museum yang menampilkan koleksi wayang dari berbagai daerah serta pertunjukan dan edukasi seni pedalangan.,5000.0,106.8125091,-6.1348145,https://www.google.com/search?tbm=isch&q=Museum+Wayang+Jakarta+museum+Indonesia,4.6,images/Museum Wayang Jakarta wisata indonesia/Image_1.jpg
343,Nasi Kapau Bukittinggi,Wisata Kuliner,Jakarta,"Kota Padang adalah kota terbesar di pantai barat Pulau Sumatra sekaligus ibu kota provinsi Sumatera Barat, Indonesia. Kota ini adalah pintu gerbang barat Indonesia dari Samudra Hindia.",0.0,106.7817377,-6.1756359,https://www.google.com/search?tbm=isch&q=Nasi+Kapau+Bukittinggi+wisata+kuliner+Indonesia,4.5,images/Nasi Kapau Bukittinggi wisata indonesia/Image_1.jpg
344,Ocean Ecopark,Wisata Hiburan,Jakarta,"Ocean Ecopark Salah satu zona rekreasi Ancol yang menawarkan ruang terbuka hijau serta pengalaman dan tidak melupakan sisi pendidikan bagi para pengunjung. Beragam aktivitas dan wahana seru yang bisa dimainkan di tempat rekreasi keluarga, beberapa diantaranya : Outbondholic, Rumah Energy, Rumah Lebah, Kano, Paintball, Outbondholic, Eco-Market, Learning Farm, Eco-Bike, Faunaland. Kalau berencana berwisata ke Ocean Eco Park ancol tidak perlu khawatir dengan harga tiket masuknya. Karena harga tiket masuk Ocean Eco Park ditawarkan dengan harga yang masih terjangkau.",180000.0,106.8363249,-6.1258017,https://www.beritadaerah.co.id/wp-content/uploads/2020/12/Ecopark-Ancol-Jakarta-Utara-Foto-Jakarta-Tourism.jpg,4.0,https://www.beritadaerah.co.id/wp-content/uploads/2020/12/Ecopark-Ancol-Jakarta-Utara-Foto-Jakarta-Tourism.jpg
345,Pacific Place Mall,Wisata Belanja,Jakarta,"Pacific Place Mall merupakan pusat perbelanjaan premium di kawasan SCBD Jakarta yang dikenal dengan tenant kelas atas, kuliner, dan hiburan.",0.0,106.809825,-6.2249656,https://www.google.com/search?tbm=isch&q=Pacific+Place+Mall+mall+Indonesia,4.7,images/Pacific Place Mall wisata indonesia/Image_1.jpg
346,Pantai Ancol,Wisata Alam,Jakarta,"Pantai Ancol merupakan kawasan wisata yang merupakan destinasi wisata pantai dalam kota Jakarta. Wisatawan dapat menikmati suasana segar Pantai Lagoon, Festival, Indah, Beach Pool dan Carnaval, serta Danau Impian. Berlibur di alam terbuka dipercaya memiliki efek menenangkan dan menyenangkan. Panjang garis pantainya yang kurang lebih 6,5 km menjadi tempat berbagai aktivitas wisata. Wisata pantai ini merupakan BUMD penghasil Pendapatan Asli Daerah kedua terbesar bagi provinsi DKI Jakarta.",25000.0,106.8502435,-6.1194215,https://www.ancol.com/blog/wp-content/uploads/2022/03/wisata-pantai-di-jakarta.jpg,4.4,https://www.ancol.com/blog/wp-content/uploads/2022/03/wisata-pantai-di-jakarta.jpg
347,Pasar Petak Sembilan,Wisata Belanja,Jakarta,"Pecinan Glodok, tepatnya di Pasar Petak Sembilan, Jakarta Barat merupakan salah satu tempat yang menjual berbagai macam kuliner khas China. Kawasan yang sebagaian besar dihuni oleh orang Tionghoa ini terkenal dengan kuliner khas China yang banyak dijajakan oleh para warga. Mulai dari kue keranjang, kue dodol, hingga kue lapis banyak dijajakan di sini. Dengan harga mulai dari Rp 30 ribu hingga Rp 100 ribu, ketiga jenis kue ini menjadi kue yang paling sering dibeli untuk melengkapi perayaan Imlek. Menurut sumber dari penjual, mereka mengaku bahwa kue yang dijajakan didatangkan langsung dari berbagai daerah. Karena berasal dari wilayah yang berbeda, kue-kue ini memilliki ciri khas tersendiri.",0.0,106.8129398,-6.1436722,https://storage.jakarta-tourism.go.id/public/images/article/15803036661664205314.jpg,4.4,https://storage.jakarta-tourism.go.id/public/images/article/15803036661664205314.jpg
348,Pasar Santa Jakarta,Wisata Kuliner,Jakarta,"Pasar Santa Jakarta merupakan pasar urban di Jakarta yang dikenal dengan tenant kuliner, kopi, dan produk kreatif.",0.0,106.8077643,-6.2391928,https://www.google.com/search?tbm=isch&q=Pasar+Santa+Jakarta+wisata+kuliner+Indonesia,4.4,images/Pasar Santa Jakarta wisata indonesia/Image_1.jpg
349,Pasar Seni,Wisata Belanja,Jakarta,"Pasar Seni merupakan Pusat kerajinan dan kesenian yang menjadi wadah bagi seniman berbakat untuk menyalurkan kerajinan seni yang mereka miliki. Seniman dapat bertemu dengan para kolektor seni dan pengusaha untuk saling berbagi informasi dan memasarkan produk yang dimiliki. Didirikan awal tahun 1977, dengan peletakan batu pertama oleh Bang Ali Sadikin, Gubernur pertama DKI Jakarta, tepatnya pada bulan Juli 1977. Dan diresmikan oleh Gubernur H. Tjokropanolo pada tanggal 17 Desember 1977. Sejak diresmikan Pasar Seni, mendapat sambutan positif bagi pada pecinta seni yang ada.",0.0,106.8417666,-6.1766868,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/c7/e2/8f/pasar-seni-ancol.jpg?w=900&h=500&s=1,4.4,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/c7/e2/8f/pasar-seni-ancol.jpg?w=900&h=500&s=1
350,Pasar Taman Puring,Wisata Belanja,Jakarta,"Taman Puring bukanlah taman secara harfiah. Sejak eksis di tahun 1960 silam, Taman Puring adalah sebuah pasar. Selama bertahun-tahun, pasar ini sempat menjadi pasar gelap alias pasar barang-barang ilegal. Antara tahun 1980-1990an, pasar ini makin dijauhi masyarakat karena menjadi sentra barang-barang hasil tindakan kriminal. Sejak terbakar pada 2002, Pasar Taman Puring perlahan berbenah diri hingga sekarang menjadi destinasi belanja akhir pekan favorit warga Jakarta. Ada ratusan kios sepatu pria mulai dari sepatu kulit, sepatu gunung, sepatu futsal, hingga sepatu gaul khas anak muda. Beragam merk mulai dari Adidas, Caterpillar, Nike, Karrimor, Vans, hingga Converse tersedia dalam berbagai model dan warna.",0.0,106.7890587,-6.241369,https://asset.kompas.com/crops/EjlxQYuS93O4OjXpbO7v7Y-TUco=/0x0:1353x902/1200x800/data/photo/2023/07/29/64c50d98a3e1b.jpeg,4.4,https://asset.kompas.com/crops/EjlxQYuS93O4OjXpbO7v7Y-TUco=/0x0:1353x902/1200x800/data/photo/2023/07/29/64c50d98a3e1b.jpeg
351,Pasar Tanah Abang,Wisata Belanja,Jakarta,"Pasar Tanah Abang atau Pasar Sabtu dibangun oleh Yustinus Vinck pada 30 Agustus 1735. Yustinus Vinck mendirikan Pasar Tanah Abang Pasar atas izin dari Gubernur Jenderal Abraham Patramini. Izin yang diberikan saat itu untuk Pasar Tanah Abang adalah untuk berjualan tekstil serta barang kelontong dan hanya buka setiap hari Sabtu. Oleh karena itu, pasar ini disebut Pasar Sabtu. Pasar ini mampu menyaingi Pasar Senen (Welter Vreden) yang sudah lebih dulu maju.\nPada tahun 1740 terjadi Peristiwa Geger Pecinan, yaitu pembantaian orang-orang Tionghoa, perusakan harta benda, termasuk Pasar Tanah Abang diporakporandakan dan dibakar. Pada tahun 1881, Pasar Tanah Abang kembali dibangun dan yang tadinya dibuka pada hari Sabtu, ditambah hari Rabu, sehingga Pasar Tanah Abang dibuka 2 kali seminggu. Bangunan Pasar pada mulanya sangat sederhana,terdiri dari dinding bambu dan papan serta atap rumbia dari 229 papan dan 139 petak bambu. Pasar Tanah Abang terus mengalami perbaikan hingga akhir abad ke-19 dan bagian lantainya mulai dikeraskan dengan pondasi adukan. Pada tahun 1913, Pasar Tanah Abang kembali diperbaiki. Pada tahun 1926 pemerintah Batavia membongkar Pasar Tanah Abang dan diganti bangunan permanen berupa tiga los panjang dari tembok dan papan serta beratap genteng, dengan kantor pasarnya berada di atas bangunan pasar mirip kandang burung. Pelataran parkir di depan pasar menjadi tempat parkir kuda-kuda penarik delman dan gerobak. Di situ tersedia kobakan air yang cukup besar, dan di seberang jalan ada toko yang khusus menjual dedak makanan kuda. Beberapa puluh meter dari toko dedak ada sebuah gang yang dikenal sebagai Gang Madat, tempat lokalisasi para pemadat.\nPada zaman pendudukan Jepang, pasar ini hampir tidak berfungsi, dan menjadi tempat para gelandangan.\nPasar Tanah Abang semakin berkembang setelah dibangunnya Stasiun Tanah Abang. Di tempat tersebut mulai dibangun tempat-tempat seperti Masjid Al Makmur dan Klenteng Hok Tek Tjen Sien yang keduanya seusia dengan Pasar Tanah Abang. Pada tahun 1973, Pasar Tanah Abang diremajakan, diganti dengan 4 bangunan berlantai empat, dan sudah mengalami dua kali kebakaran, pertama tanggal 30 Desember 1978, Blok A di lantai tiga dan kedua menimpa Blok B tanggal 13 Agustus 1979. Pada tahun 1975 tercatat kiosnya ada 4.351 buah dengan 3.016 pedagang.",0.0,106.8119312,-6.1890096,https://pict.sindonews.net/dyn/850/pena/news/2023/10/03/171/1216087/7-tempat-wisata-dekat-pasar-tanah-abang-dari-monas-hingga-jakarta-aquarium-pxt.jpg,4.0,https://pict.sindonews.net/dyn/850/pena/news/2023/10/03/171/1216087/7-tempat-wisata-dekat-pasar-tanah-abang-dari-monas-hingga-jakarta-aquarium-pxt.jpg
352,Pecenongan Jakarta,Wisata Kuliner,Jakarta,"Kawasan jalan di Jakarta Pusat yang terkenal sebagai surga kuliner malam, terutama martabak dan seafood.",0.0,106.8282105,-6.1677221,https://www.google.com/search?tbm=isch&q=Pecenongan+Jakarta+wisata+kuliner+Indonesia,4.5,images/Pecenongan Jakarta wisata indonesia/Image_1.jpg
353,Pecinan Glodok,Wisata Belanja,Jakarta,"Kawasan Glodok yang dikenal sebagai pusat perdagangan elektronik sendiri dulunya merupakan bekas Penjara Glodok yang angker. Lokasi ini berada di seberang Glodok-Pancoran di kawasan Harco. Sebelum terjadi kerusuhan Mei 1998, kawasan ini sempat menjadi pusat belanja elektronik bagi wisatawan Jepang, Taiwan, dan Hongkong. Di Pinangsia, masyarakat bisa menemukan produk perlengkapan rumah tangga dan bangunan. Selain wisata belanja, pecinan Glodok-Pancoran juga merupakan situs sejarah awal mula Kota Jakarta. Setelah etnis Tionghoa bermukim dan membangun bisnis, serta perkebunan tebu, Batavia mulai berkembang pesat.",0.0,106.8140791,-6.1427588,https://blog-asset.jakartanotebook.com/2024/01/pecinan.webp,4.3,https://blog-asset.jakartanotebook.com/2024/01/pecinan.webp
354,Perpustakaan Nasional,Wisata Budaya,Jakarta,"Perpustakaan Nasional adalah perpustakaan yang secara khusus didirikan oleh Pemerintah Negara demi menyimpan informasi negara tersebut. Berbeda dengan perpustakaan umum, sangatlah jarang khalayak ramai diperbolehkan meminjam buku. Seringkali sebuah perpustakaan nasional menyimpan koleksi langka dan bersejarah.\nBeberapa perpustakaan awal bisa disebut perpustakaan nasional, seperti Perpustakaan Alexandria yang merupakan Perpustakaan Mesir Kuno. Perpustakaan nasional sering kali berukuran sangat besar dan luas apalagi jika diperbandingkan dengan perpustakaan biasa lainnya di negaranya. Beberapa negara yang tidak independen, tetapi tetap berkeinginan melestarikan budaya khusus mereka umumnya mendirikan sebuah perpustakaan nasional dengan segala atribut kelembagaan tersebut deposito hukum.\nBanyak perpustakaan nasional yang bekerja sama dengan Federasi Internasional dari Asosiasi dan Institusi Perpustakaan (bahasa Inggris: International Federation of Library Associations and Institutions (IFLA)) guna membagas tugas umum, menetapkan, dan mempromosikan standar umum serta pelaksanaan proyek untuk membantu memenuhi tugas mereka. Perpustakaan nasional di Eropa berpartisipasi dalam Perpustakaan Eropa. Ini merupakan pelayanan dari Konferensi Pustakawan Nasional Eropa (bahasa Inggris: Conference of European National Librarians (CENL)).\nSalah satu rencana pertama dari sebuah perpustakaan nasional yang dirancang oleh matematikawan, John Dee, pada tahun 1556 yang diperlihatkan pada Mary I dari Inggris dengan rencana yang visioner untuk pelestarian buku-buku lama, manuskrip, dan catatan dan pendirian perpustakaan nasional, tetapi proposal tersebut tidak disetujui.",0.0,106.8268717,-6.1812918,https://asset.kompas.com/crops/nMH4pYLJfv0TDJs0ISqdXCGXXT0=/0x49:800x582/1200x800/data/photo/2018/01/06/1500126999.jpg,4.7,https://asset.kompas.com/crops/nMH4pYLJfv0TDJs0ISqdXCGXXT0=/0x49:800x582/1200x800/data/photo/2018/01/06/1500126999.jpg
355,Pik Avenue,Wisata Belanja,Jakarta,"Pusat perbelanjaan premium di Pantai Indah Kapuk, Jakarta Utara, yang mengusung konsep gaya hidup modern.",0.0,106.7404406,-6.1091097,https://www.google.com/search?tbm=isch&q=PIK+Avenue+mall+Indonesia,4.7,images/PIK Avenue wisata indonesia/Image_1.jpg
356,Planetarium Jakarta,Wisata Budaya,Jakarta,Wahana edukasi astronomi di Taman Ismail Marzuki yang menyajikan pertunjukan simulasi bintang dan benda langit.,0.0,106.8391385,-6.1901222,https://www.google.com/search?tbm=isch&q=Planetarium+Jakarta+wisata+edukasi+Indonesia,3.5,images/Planetarium Jakarta wisata indonesia/Image_1.jpg
357,Plaza Indonesia,Wisata Belanja,Jakarta,"Plaza Indonesia diresmikan pada awal tahun 1990, terdiri dari empat lantai pertokoan kelas atas dengan luas 38.050 m2. Pusat perbelanjaan ini terletak di Bundaran Hotel Indonesia, tepatnya pada perantara jalan M.H. Thamrin dan jalan Kebon Kacang Raya di kawasan bisnis utama Jakarta.\nPlaza Indonesia juga dilengkapi dengan hotel Grand Hyatt Jakarta, sebuah hotel bintang lima berlantai 28 yang resmi dibuka juga pada awal tahun 1990. Hotel ini memiliki lebih dari 300 kamar dengan desain modern minimalis, restoran-restoran eksklusif, dan fasilitas yang sangat lengkap.\nPengembangan Plaza Indonesia berlanjut ketika Entertainment X'nter dibuka disebelah gedung yang ada dengan membidik pangsa pasar anak muda. Kedua gedung disambung dengan sebuah jembatan yang dikelilingi toko-toko.\nKini, Plaza Indonesia telah dilengkapi dengan gedung perkantoran The Plaza Office Tower dan apartement The Keraton Grand Hyatt Residences.\nPlaza Indonesia dikembangkan oleh PT Global Land Development Tbk (sebelumnya bernama PT Kridaperdana Indahgraha Tbk).",0.0,106.8222158,-6.1939259,https://a.travel-assets.com/findyours-php/viewfinder/images/res70/210000/210042-Java.jpg?impolicy=fcrop&w=400&h=225&q=mediumLow,4.7,https://a.travel-assets.com/findyours-php/viewfinder/images/res70/210000/210042-Java.jpg?impolicy=fcrop&w=400&h=225&q=mediumLow
358,Pluit Village,Wisata Belanja,Jakarta,"Mall di Jakarta Utara yang dibangun di tepi danau buatan, menawarkan pengalaman belanja dengan pemandangan danau.",0.0,106.789693,-6.1162602,https://www.google.com/search?tbm=isch&q=Pluit+Village+mall+Indonesia,4.5,images/Pluit Village wisata indonesia/Image_1.jpg
359,Pondok Indah Mall,Wisata Belanja,Jakarta,"Pondok Indah Mall merupakan pusat perbelanjaan populer di Jakarta yang menghadirkan pilihan belanja, kuliner, dan hiburan keluarga.",0.0,106.7846567,-6.2653276,https://www.google.com/search?tbm=isch&q=Pondok+Indah+Mall+mall+Indonesia,4.7,images/Pondok Indah Mall wisata indonesia/Image_1.jpeg
360,Rumah Sipitung,Wisata Budaya,Jakarta,"Rumah Si Pitung di Marunda, Jakarta Utara, Indonesia, merupakan satu dari sedikit rumah panggung Betawi yang tersisa. Rumah panggung ini merupakan representasi hunian panggung masyarakat Betawi yang tinggal di wilayah-wilayah Pesisir. Rumah ini menjadi museum dan masuk dalam cagar budaya. Tidak diketahui kapan persisnya Rumah Si Pitung didirikan. Diperkirakan bangunan tersebut dibangun pada abad ke-20. Rumah panggung yang sering juga disebut Rumah Tinggi Marunda ini mirip dengan rumah tradisional Suku Bugis. Rumah ini tadinya milik Haji Saipudin, seorang saudagar kaya bandar ikan asal Makassar (sumber lain mengatakan Haji Saipudin adalah juragan sero, atau konglomerat kapal). Haji Saipuddin diyakini merupakan sahabat erat Si Pitung. Pitung ditengarai hanya beberapa kali singgah di rumah itu (diperkirakan pada dasawarsa 1890-an). Singgahnya Si Pitung terakhir kali adalah dalam rangka bersembunyi dari kejaran tentara Belanda dengan tuduhan merampok. Pemerintah DKI Jakarta pertama kali memugar rumah panggung yang ditopang oleh 40 buah tiang itu pada tahun 1972. Sebelumnya pada tahun yang sama bangunan ini dibeli oleh Pemprov DKI Jakarta dari keturunan (ahli waris) H. Saipudin. Bangunan tersebut kini menjadi museum dan masuk dalam cagar budaya berdasarkan SK Gubernur No.475 tahun 1993 dan SK Menteri No.140/M/1998. Lembaga yang memberi nama rumah asli Betawi Pesisir ini sebagai rumah Si Pitung adalah Museum Nasional.",5000.0,106.96057,-6.10016,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f4/0e/23/rumah-si-pitung-pahlawan.jpg?w=1200&h=-1&s=1,4.5,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f4/0e/23/rumah-si-pitung-pahlawan.jpg?w=1200&h=-1&s=1
361,Sate Padang Ajo Ramon Jakarta,Wisata Kuliner,Jakarta,Kedai sate Padang populer di Jakarta Selatan yang terkenal dengan bumbu kental kaya rempah dan daging yang empuk.,0.0,106.8104485,-6.241668,https://www.google.com/search?tbm=isch&q=Sate+Padang+Ajo+Ramon+Jakarta+wisata+kuliner+Indonesia,4.6,images/Sate Padang Ajo Ramon Jakarta wisata indonesia/Image_1.jpg
362,Sea World Ancol,Wisata Budaya,Jakarta,"Sea World Ancol merupakan akuarium rekreasi dan edukasi di kawasan Ancol yang menampilkan beragam biota laut, akuarium besar, dan program interaksi edukatif.",110000.0,106.8415805,-6.1271335,https://www.google.com/search?tbm=isch&q=Sea+World+Ancol+wisata+edukasi+Indonesia,4.6,images/Sea World Ancol wisata indonesia/Image_1.jpg
363,Senayan City,Wisata Belanja,Jakarta,"Senayan City merupakan pusat perbelanjaan dan gaya hidup di kawasan Senayan, Jakarta, dengan pilihan brand premium, kuliner, dan hiburan.",0.0,106.7971805,-6.2273179,https://www.google.com/search?tbm=isch&q=Senayan+City+mall+Indonesia,4.7,images/Senayan City wisata indonesia/Image_1.jpg
364,Setu Babakan,Wisata Budaya,Jakarta,"Setu Babakan atau Danau Babakan terletak di Srengseng Sawah, kecamatan Jagakarsa, Kotamadya Jakarta Selatan, Indonesia dekat Depok yang berfungsi sebagai pusat Perkampungan Budaya Betawi, suatu area yang diperuntukkan untuk pelestarian warisan budaya Jakarta, yaitu budaya asli Betawi.\nPerkampungan budaya Betawi ini didirikan pada tanggal 18 Agustus 2000 melalui Surat Keputusan Gubernur DKI Nomor 92 tahun 2000 yang dikeluarkan oleh Gubernur DKI Jakarta pada waktu itu yaitu Sutiyoso\nSitu Babakan merupakan danau buatan dengan area 30 hektare (79 akre) dengan kedalaman 1-5 meter dimana airnya berasal dari Sungai Ciliwung dan saat ini digunakan sebagai tempat wisata alternatif, bagi warga dan para pengunjung.\nTaman disekitarnya ditanami dengan beragam pohon buah-buahan yaitu Mangga, Palem, Melinjo, Rambutan, Jambu, Pandan, Kecapi, Jamblang, Krendang, Guni, Nangka Cimpedak, Nam-nam, dan Jengkol.\nBanyak kuliner khas Betawi terdapat disini, antara lain Kerak Telor, Toge Goreng, Arum Manis, Rujak Bebek, Soto Betawi, Es Potong, Es Duren, Bir Pletok, Nasi Uduk, Nasi Ulam, Lontong Sayur, dll.\nWisata budaya yang disajikan antara laim rumah-rumah khas Betawi yang dibagi menjadi 3 macam, pertama rumah Betawi gudang atau kandang, kedua rumah Betawi Kebaya atau Bapang, dan yang ketiga adalah rumah Joglo, hampir serupa dengan rumah khas Yogyakarta.\nKeseniannya berupa Lenong, Tari Topeng, Tanjidor, Marawis, Gambang Kromong, Tari Lenggang Nyai, dan Tari Narojeng.\nUpacara Adat yang ada di perkampungan Betawi Setu Babakan adalah Penganten Sunat, Pindah Rumah, Khatam Qur'an, dan Nujuh Bulan.\nMayoritas penduduk di Setu Babakan adalah Betawi, dengan program dari pemda DKI untuk memperbaiki sarana dan prasarana yang ada untuk mengakomodasi kebutuhan ruang terbuka hijau, serta area untuk resapan air, setu babakan berbenah diri dengan dukungan penuh dari pemda DKI\nFungsi dari Setu ini bukan hanya untuk tempat melestarikan kebudayaan betawi yang makin tergerus oleh zaman, tetapi digunakan juga sebagai tempat alternatif rekreasi yang berlokasi di selatan jakarta. selain fungsi utamanya sebagai penampung air resapan untuk selatan jakarta,",0.0,106.8238889,-6.3416667,https://www.jakartatraveller.com/wp-content/uploads/2024/04/Setu-Babakan.jpg,4.4,https://www.jakartatraveller.com/wp-content/uploads/2024/04/Setu-Babakan.jpg
